stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUHSC,Hammersmith (H&C Line) Underground Station,NaptanMetroStation,51.493172,-0.224177,circle,no,2,"Hammersmith (H & C),London Underground Ltd.,Beadon Road,London,W6 7AA"
940GZZLUHSK,High Street Kensington Underground Station,NaptanMetroStation,51.50106,-0.19279,circle,yes,1,"High Street Kensington Station,London Underground Ltd.,Kensington High St,London,W8 5SA"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,circle,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULAD,Ladbroke Grove Underground Station,NaptanMetroStation,51.517454,-0.210389,circle,yes,2,"Ladbroke Grove Station,London Underground Ltd.,Ladbroke Grove,London,W10 6HJ"
940GZZLULRD,Latimer Road Underground Station,NaptanMetroStation,51.513394,-0.217797,circle,yes,2,"Latimer Road Station,London Underground Ltd.,Bramley Rd,London,W10 6SZ"
940GZZLULVT,Liverpool Street Underground Station,NaptanMetroStation,51.517377,-0.083176,circle,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
940GZZLUMGT,Moorgate Underground Station,NaptanMetroStation,51.51818,-0.088317,circle,no,1,"Moorgate Station,London Underground Ltd.,Moorfields,London,EC2Y 9AE"
940GZZLUMMT,Monument Underground Station,NaptanMetroStation,51.510705,-0.085964,circle,yes,1,"Monument Station,London Underground Ltd.,King William St,London,EC4R 9AA"
940GZZLUMSH,Mansion House Underground Station,NaptanMetroStation,51.512122,-0.094004,circle,yes,1,"Mansion House Station,London Underground Ltd.,38 Cannon St,London,EC4N 6JD"
940GZZLUNHG,Notting Hill Gate Underground Station,NaptanMetroStation,51.509132,-0.196102,circle,yes,1+2,"Notting Hill Gate Station,London Underground Ltd.,Notting Hill Gate,London,W11 3HT"
940GZZLUPAC,Paddington Underground Station,NaptanMetroStation,51.516586,-0.175686,circle,yes,1,"Paddington Underground Stations,London Underground Ltd.,Praed St,London,W2"
940GZZLUPAH,Paddington (H&C Line)-Underground,NaptanMetroStation,51.518192,-0.178303,circle,yes,1,"Royal Oak Station,London Underground Ltd.,Lord Hills Bridge,London,W2 6ET"
940GZZLURYO,Royal Oak Underground Station,NaptanMetroStation,51.519118,-0.188745,circle,yes,2,"Shepherd's Bush Market,London Underground Ltd.,Uxbridge Road,London,W12 7JD"
940GZZLUSBM,Shepherd's Bush Market Underground Station,NaptanMetroStation,51.505583,-0.226373,circle,yes,2,"St. James's Park,London Underground Ltd.,Petty France,London,SW1H 0BD"
940GZZLUSJP,St. James's Park Underground Station,NaptanMetroStation,51.499548,-0.133604,circle,yes,1,"South Kensington Station,London Underground Ltd.,Pelham St,London,SW7 2NB"
940GZZLUSKS,South Kensington Underground Station,NaptanMetroStation,51.494098,-0.174135,circle,yes,1,"Sloane Square Station,London Underground Ltd.,Sloane Square,London,SW1W 8BB"
940GZZLUSSQ,Sloane Square Underground Station,NaptanMetroStation,51.492274,-0.156374,circle,yes,1,"Temple Station,London Underground Ltd.,Victoria Embankment,London,WC2R 2PH"
940GZZLUTMP,Temple Underground Station,NaptanMetroStation,51.51101,-0.114256,circle,yes,1,"Tower Hill Station,London Underground Ltd.,Trinity Square,London,EC3N 4DJ"
940GZZLUTWH,Tower Hill Underground Station,NaptanMetroStation,51.509975,-0.07654,circle,yes,1,"Victoria Underground Station,London Underground Ltd.,Victoria St,London,SW1E 5ND"
940GZZLUVIC,Victoria Underground Station,NaptanMetroStation,51.496363,-0.143098,circle,yes,1,"Wood Lane Station,London Underground Ltd.,Wood Lane,London,"
940GZZLUWLA,Wood Lane Underground Station,NaptanMetroStation,51.509674,-0.224528,circle,yes,2,"Westminster Station,London Underground Ltd.,Bridge St,London,SW1A 2JR"
940GZZLUWSM,Westminster Underground Station,NaptanMetroStation,51.501324,-0.124857,circle,yes,1,"Westbourne Park Station,London Underground Ltd.,Western Rd,London,W11 1AB"
940GZZLUWSP,Westbourne Park Underground Station,NaptanMetroStation,51.521115,-0.201063,circle,,2,
